id задачи|Способ связи|Дата создания|Платформа|Кол-во откликов|Кол-во прематчей
174221|через телефон|2022-06-13T03:37:36.881518|admins|1|1
174220|через телефон|2022-06-13T03:36:32.795128|admins|2|2
174219|через телефон|2022-06-13T03:35:32.188707|admins|1|1
174218|через телефон|2022-06-13T03:34:12.267319|admins|2|2
174217|через телефон|2022-06-13T03:21:39.324778|admins|1|1
174216|через телефон|2022-06-13T03:18:49.995339|admins|1|1
174215|через телефон|2022-06-13T02:14:05.613228|admins|1|1
174214|через телефон|2022-06-13T01:37:39.906928|admins|3|3
174213|через телефон|2022-06-13T01:34:46.930625|admins|5|5
174212|через телефон|2022-06-13T01:22:17.422808|android|0|0
174211|через телефон|2022-06-13T00:30:14.118700|admins|2|2
174210|через телефон|2022-06-13T00:23:50.483112|admins|1|1
174209|через телефон|2022-06-13T00:19:16.326729|admins|3|3
174208|через телефон|2022-06-13T00:18:46.006642|admins|1|1
174207|через телефон|2022-06-13T00:15:55.039342|admins|2|2
174206|через телефон|2022-06-13T00:15:38.816949|admins|1|1
174205|через телефон|2022-06-13T00:14:17.672817|admins|0|0
174204|через телефон|2022-06-13T00:12:55.917417|admins|0|0
174203|через телефон|2022-06-13T00:03:49.916019|admins|1|1
174202|через телефон|2022-06-13T00:01:30.523191|admins|2|2
174201|через телефон|2022-06-12T23:57:43.623227|admins|2|2
174200|через телефон|2022-06-12T23:53:27.368644|admins|1|1
174199|через телефон|2022-06-12T23:52:26.995922|admins|2|2
174198|через телефон|2022-06-12T23:43:22.417020|admins|2|2
174197|через телефон|2022-06-12T23:35:20.330656|admins|2|1
174196|через телефон|2022-06-12T23:32:28.001754|admins|1|1
174195|через телефон|2022-06-12T23:27:03.935574|admins|2|2
174194|через телефон|2022-06-12T23:17:16.859101|admins|5|5
174193|через телефон|2022-06-12T23:04:24.007341|admins|1|1
174192|через телефон|2022-06-12T22:58:51.351219|admins|4|4
174191|через телефон|2022-06-12T22:54:13.054431|admins|5|5
174190|через телефон|2022-06-12T22:51:43.697453|admins|4|4
174189|через телефон|2022-06-12T22:49:03.907449|admins|5|4
174188|через телефон|2022-06-12T22:48:37.375713|admins|1|1
174187|через телефон|2022-06-12T22:47:51.079958|admins|1|1
174186|через телефон|2022-06-12T22:46:22.776315|admins|5|4
174185|через телефон|2022-06-12T22:44:50.367181|admins|4|3
174184|через телефон|2022-06-12T22:40:27.718421|admins|3|3
174183|через телефон|2022-06-12T22:40:05.686839|admins|0|0
174182|через телефон|2022-06-12T22:38:11.173284|admins|0|0
174181|через телефон|2022-06-12T22:37:40.210301|admins|0|0
174180|через телефон|2022-06-12T22:20:54.215731|admins|1|1
174179|через телефон|2022-06-12T22:18:09.692896|admins|1|1
174178|через телефон|2022-06-12T22:08:18.322823|admins|2|2
174177|через телефон|2022-06-12T22:06:01.043792|admins|0|0
174176|через телефон|2022-06-12T22:04:33.166288|admins|1|1
174175|через телефон|2022-06-12T22:02:30.413144|admins|1|1
174174|через телефон|2022-06-12T21:56:47.277752|admins|1|1
174173|через телефон|2022-06-12T21:56:14.754681|admins|1|1
174172|через телефон|2022-06-12T21:37:29.509505|admins|5|5
174171|через телефон|2022-06-12T21:27:36.453635|admins|1|1
174170|через телефон|2022-06-12T21:21:48.018264|admins|4|3
174168|через телефон|2022-06-12T20:52:56.006833|admins|0|0
174167|через телефон|2022-06-12T20:21:44.479501|admins|0|0
174166|через телефон|2022-06-12T20:19:29.278437|admins|1|1
174165|через телефон|2022-06-12T20:16:26.277752|admins|5|5
174164|через телефон|2022-06-12T20:04:11.688837|admins|5|5
174163|через телефон|2022-06-12T19:46:03.592061|admins|3|3
174162|через телефон|2022-06-12T19:44:25.863161|admins|1|1
174161|через телефон|2022-06-12T19:42:46.830563|admins|4|4
174160|через приложение|2022-06-12T19:30:01.344398|-|2|1
174159|через телефон|2022-06-12T19:25:11.960464|admins|0|0
174158|через телефон|2022-06-12T19:21:50.839892|admins|0|0
174157|через телефон|2022-06-12T19:18:34.195656|admins|1|1
174156|через телефон|2022-06-12T19:13:34.710798|admins|2|2
174155|через телефон|2022-06-12T19:13:28.549350|admins|0|0
174154|через телефон|2022-06-12T19:07:42.774682|admins|5|5
174153|через телефон|2022-06-12T19:02:54.747798|admins|5|5
174152|через телефон|2022-06-12T18:57:40.517477|admins|5|5
174151|через телефон|2022-06-12T18:53:08.275852|admins|2|2
174150|через телефон|2022-06-12T18:48:34.127266|admins|3|3
174149|через телефон|2022-06-12T07:44:35.886924|admins|5|5
174148|через телефон|2022-06-12T07:35:57.479072|admins|4|4
174147|через телефон|2022-06-12T07:25:44.298182|admins|5|5
174146|через телефон|2022-06-12T07:18:45.663213|admins|5|5
174145|через телефон|2022-06-12T07:10:41.194094|admins|1|1
174144|через телефон|2022-06-12T07:07:23.804967|admins|4|4
174143|через телефон|2022-06-12T06:51:29.838623|admins|2|2
174142|через телефон|2022-06-12T06:49:19.218812|admins|0|0
174141|через телефон|2022-06-12T06:42:05.488602|admins|5|5
174140|через телефон|2022-06-12T06:38:01.579827|admins|5|5
174139|через телефон|2022-06-12T04:57:40.504748|admins|2|2
174138|через телефон|2022-06-12T04:51:53.992401|admins|2|1
174137|через телефон|2022-06-12T04:49:25.204699|admins|2|2
174136|через телефон|2022-06-12T04:47:53.752841|admins|1|1
174135|через телефон|2022-06-12T04:46:57.957974|admins|0|0
174134|через телефон|2022-06-12T04:46:22.075233|admins|0|0
174133|через телефон|2022-06-12T04:42:53.640234|admins|4|4
174132|через телефон|2022-06-12T04:39:59.953520|admins|3|3
174131|через телефон|2022-06-12T04:39:48.955075|admins|5|4
174130|через телефон|2022-06-12T04:37:04.033821|admins|1|1
174129|через телефон|2022-06-12T04:33:35.055261|admins|1|1
174128|через телефон|2022-06-12T04:32:44.651837|admins|2|2
174127|через телефон|2022-06-12T04:32:09.450527|admins|2|2
174126|через телефон|2022-06-12T04:29:13.132977|admins|5|5
174125|через телефон|2022-06-12T04:28:23.287184|admins|0|0
174124|через телефон|2022-06-12T04:27:28.853122|admins|1|1
174123|через телефон|2022-06-12T04:25:31.499900|admins|1|1
174122|через телефон|2022-06-12T04:21:55.742580|admins|5|4
174121|через телефон|2022-06-12T04:19:52.616605|admins|2|2
174120|через телефон|2022-06-12T04:18:12.835386|android|0|0
174119|через телефон|2022-06-12T03:59:07.373423|admins|1|1
174118|через телефон|2022-06-12T03:57:15.849713|admins|4|4
